andrae d.	anders	1	141923
andrae dr.	anders	0	141923
andraed.	anders	1	141923
anersson	anders	2	141923
ander.	anders	0	141923
andrd:	anders	1	141923
andres:	anders	2	141923
ant:d.	anders	0	141923
anthoni	anders	1	141923
anthonid:r	anders	2	141923
antoin	anders	1	141923
antondr.	anders	0	141923
antoni	anders	1	141923
adreasdr	anders	0	141923
and.dst:	anders	0	141923
antintyt.	anders	122	141923
andrei'sson	anders	0	141923
and:s:n	anders	49	141923
anrea'	anders	1	141923
anaders dr.	anders	0	141923
anders son	anders	67	141923
andraei	anders	11	141923
andri	anders	3	141923
andrie	anders	0	141923
androei	anders	1	141923
antin ty	anders	0	141923
antin tyt:	anders	0	141923
antin tyttö	anders	0	141923
antinp:a	anders	5	141923
and.dr:s	anders	0	141923
and:ss:s	anders	0	141923
anderesson	anders	1	141923
andraedotter	anders	0	141923
andraeson	anders	8	141923
andresdotter	anders	0	141923
andresdr:s	anders	0	141923
andreæd:tr	anders	0	141923
andræsson	anders	1	141923
andrèdotter	anders	1	141923
antinpojan	anders	30	141923
antint:tr	anders	0	141923
antintyttären	anders	11	141923
ant.ss.	anders	2	141923
ant:dr	anders	2	141923
anth:s	anders	0	141923
antho:dr	anders	0	141923
anthoin:dr	anders	0	141923
anthonis:	anders	0	141923
anthonison	anders	1	141923
anthoniss.	anders	1	141923
anthonsson	anders	1	141923
antniss.	anders	0	141923
antoni:s	anders	0	141923
antonidr	anders	3	141923
antoninp	anders	0	141923
antonint	anders	0	141923
antoniss.	anders	5	141923
antons dotter	anders	0	141923
antonsdotter	anders	14	141923
antossdr	anders	0	141923
antosson	anders	0	141923
antp.	anders	259	141923
antt.	anders	5	141923
anttoninp	anders	0	141923
anttonsd:r	anders	0	141923
anttonss.	anders	0	141923
and: s:n	anders	0	141923
andrei:dr	anders	0	141923
andreis.	anders	2	141923
andrieson	anders	0	141923
and:d:r (!)	anders	0	141923
and:d:r?	anders	0	141923
andersdot:r	anders	0	141923
andrea'dotter	anders	0	141923
andss: (!)	anders	0	141923
antinpo:	anders	255	141923
antonson	anders	2	141923
ant:po:	anders	11	141923
ant:t:r	anders	9	141923
annas	annas	4	806
annasdr	annas	255	806
anna	annas	29	806
annass	annas	13	806
annastr	annas	0	806
annas:son	annas	0	806
anna:dr	annas	7	806
annas s.	annas	29	806
annae:dr	annas	1	806
annas d:r	annas	8	806
annasdotter	annas	165	806
annaeson	annas	10	806
anna'son	annas	0	806
annasdtr	annas	5	806
annanp.	annas	90	806
annantr	annas	32	806
annanpoika	annas	48	806
anna d:r	annas	0	806
annae	annas	2	806
annae dr.	annas	0	806
annaes.	annas	2	806
annaess.	annas	0	806
annantytär	annas	99	806
annass:n	annas	7	806
annes	annes	0	6
anne d:r	annes	1	6
annedr.	annes	1	6
annesd:r	annes	2	6
annä:d:r	annes	2	6
antons	antons	2	155
anthons	antons	1	155
anthons dr	antons	1	155
anthonss.	antons	2	155
antoni s	antons	1	155
antons s.	antons	20	155
antons dr.	antons	1	155
antons tr.	antons	3	155
antons:dr	antons	18	155
antonsohn	antons	1	155
antonss.	antons	28	155
antonsson	antons	61	155
anth:dr	antons	0	155
anthoniidr	antons	0	155
anthonijdr	antons	0	155
antoniison	antons	10	155
antonisson	antons	2	155
antonsdtr	antons	4	155
anunds	anunds	2	78
anudss:	anunds	1	78
anunds dr:	anunds	30	78
anundsdr:	anunds	3	78
anundss:	anunds	42	78
anundssns	anunds	0	78
arfvids	arfvids	8	2719
arfveds	arfvids	3	2719
arfvedsdr:	arfvids	43	2719
arwedsdr:	arfvids	3	2719
arv:dr	arfvids	86	2719
arvids tr	arfvids	1	2719
arvidss.	arfvids	354	2719
arfvidi	arfvids	8	2719
arvidi	arfvids	95	2719
arfvidsson	arfvids	145	2719
arfw.s.	arfvids	2	2719
arfwadsson	arfvids	1	2719
arfwedss.	arfvids	31	2719
arfwedsson	arfvids	154	2719
arv.s.	arfvids	15	2719
arv.ss.	arfvids	2	2719
arvadsdr	arfvids	1	2719
arvedson	arfvids	41	2719
arvedss.	arfvids	110	2719
arwadsson	arfvids	1	2719
arwedsson	arfvids	51	2719
arvidstr	arfvids	0	2719
arfwedzdr.	arfvids	3	2719
arf:dr:	arfvids	2	2719
arfdidss:	arfvids	1	2719
arfveds dr	arfvids	7	2719
arfvedssons	arfvids	2	2719
arfvess:	arfvids	1	2719
arfvidsdr:	arfvids	24	2719
arfvidss:	arfvids	68	2719
arvids:dr	arfvids	135	2719
arvidsson	arfvids	1102	2719
arfids:d:r	arfvids	1	2719
arfv:d:r	arfvids	6	2719
argvids:d:r	arfvids	1	2719
arwids:	arfvids	1	2719
arwids:dt	arfvids	0	2719
arvidsdotter	arfvids	192	2719
arfveds:d:	arfvids	0	2719
arfwedson	arfvids	6	2719
arfwedzon	arfvids	0	2719
arfwedzs.	arfvids	1	2719
arfwesson	arfvids	1	2719
arvedzdr	arfvids	0	2719
arwidson	arfvids	2	2719
arfwedsdtr	arfvids	2	2719
arfwedzdtr	arfvids	1	2719
arvedsdtr	arfvids	1	2719
arvidsdtr	arfvids	4	2719
arons	arons	15	697
arons s.	arons	14	697
arons dr	arons	31	697
aronss.	arons	266	697
aronsdr	arons	227	697
aarons:dr	arons	6	697
aronsdtr	arons	22	697
aroninp.	arons	19	697
aronintr.	arons	4	697
aronintytär	arons	10	697
aronson	arons	15	697
arons d.	arons	1	697
aron:d:r	arons	0	697
aronsdotter	arons	67	697
aslaks	aslaks	0	53
aslachsdr:	aslaks	0	53
aslachss:	aslaks	0	53
aslackass:	aslaks	0	53
aslackdr:	aslaks	0	53
aslacks dr:	aslaks	12	53
aslacksdr:	aslaks	0	53
aslackss:	aslaks	5	53
aslahss:	aslaks	0	53
aslakas	aslaks	0	53
asslacks dr:	aslaks	25	53
asslacksdr:	aslaks	0	53
asslackss:	aslaks	10	53
asslackssns	aslaks	0	53
asslacss:	aslaks	1	53
asmundsson	asmundsson	4	4
assmundsson	asmundsson	0	4
augusts	augusts	3	438
augusts dr.	augusts	2	438
augiuss.	augusts	0	438
augustison	augusts	40	438
